maze,wall_1_bonus_0.1_0.1,wall_2_bonus_0.2_0.2,wall_2_bonus_0.4_0.4,wall_2_bonus_0.6_0.6,wall_4_bonus_0.1_0.1,columns_1_bonus_0.1_0.1,columns_2_bonus_0.2_0.2,columns_2_bonus_0.4_0.4,columns_2_bonus_0.6_0.6,columns_4_bonus_0.1_0.1,board_1_bonus_0.1_0.1,board_2_bonus_0.2_0.2,board_2_bonus_0.4_0.4,board_2_bonus_0.6_0.6,board_4_bonus_0.1_0.1
0.6_0.9,47543.0,47466.0,47916.0,49453.0,47941.0,47298.0,47884.0,48165.0,50053.0,49543.0,14460.0,46677.0,46535.0,46890.0,47518.0
0.7_0.1,7638.0,1778.0,1650.0,918.0,1506.0,7572.0,2740.0,1002.0,632.0,1000.0,944.0,4634.0,5600.0,1978.0,3546.0
0.7_0.2,17976.0,1868.0,1826.0,764.0,396.0,12128.0,1848.0,842.0,1010.0,742.0,2742.0,3392.0,3108.0,5994.0,4344.0
0.7_0.3,13366.0,1442.0,1174.0,1266.0,1080.0,4152.0,1108.0,924.0,1214.0,548.0,1476.0,4092.0,4472.0,2506.0,6448.0
0.7_0.4,3500.0,1390.0,1890.0,324.0,306.0,2394.0,1364.0,982.0,1234.0,844.0,2428.0,7626.0,4872.0,2726.0,14284.0
0.7_0.5,486.0,802.0,1148.0,272.0,156.0,17732.0,1050.0,696.0,596.0,428.0,21130.0,4150.0,2396.0,2290.0,6866.0
0.7_0.6,832.0,592.0,48556.0,47305.0,49861.0,19692.0,2556.0,50158.0,49850.0,48833.0,1398.0,48872.0,47981.0,47152.0,7510.0
0.7_0.7,396.0,49499.0,48778.0,48093.0,50607.0,18206.0,48096.0,48847.0,48289.0,51015.0,2606.0,47605.0,48233.0,46991.0,10382.0
0.7_0.8,840.0,47240.0,52018.0,48626.0,52102.0,510.0,47379.0,47889.0,48109.0,47576.0,5580.0,48172.0,47240.0,48028.0,10048.0
0.7_0.9,750.0,48157.0,47474.0,48645.0,47460.0,47406.0,47908.0,47743.0,47519.0,47652.0,1230.0,47227.0,48992.0,47395.0,47722.0
0.8_0.1,1910.0,1374.0,1502.0,1728.0,1592.0,17018.0,1422.0,4652.0,1182.0,980.0,5730.0,4334.0,4434.0,3142.0,3848.0
0.8_0.2,18594.0,1412.0,1898.0,2528.0,1086.0,14266.0,1926.0,2134.0,1888.0,712.0,7450.0,7174.0,3258.0,3630.0,4568.0
0.8_0.3,1838.0,1102.0,864.0,1320.0,1076.0,12988.0,1104.0,1100.0,2048.0,858.0,4336.0,4738.0,2458.0,3314.0,6136.0
0.8_0.4,9806.0,1404.0,644.0,1742.0,354.0,8580.0,864.0,1042.0,1032.0,912.0,4460.0,3208.0,3464.0,3092.0,10148.0
0.8_0.5,6992.0,344.0,272.0,376.0,256.0,1318.0,746.0,1462.0,408.0,644.0,3778.0,1252.0,6154.0,2078.0,8290.0
0.8_0.6,2046.0,47654.0,48468.0,49393.0,48788.0,532.0,1042.0,46888.0,50538.0,51995.0,1672.0,4320.0,16776.0,47843.0,11578.0
0.8_0.7,19912.0,51191.0,52240.0,50100.0,51690.0,1392.0,48431.0,47221.0,47586.0,47726.0,6356.0,4728.0,49478.0,48039.0,10240.0
0.8_0.8,276.0,47826.0,49746.0,48464.0,49679.0,522.0,48480.0,47772.0,48916.0,48372.0,3302.0,47385.0,49857.0,48808.0,40170.0
0.8_0.9,500.0,47499.0,48373.0,48007.0,48679.0,46627.0,49060.0,47677.0,49013.0,49614.0,5956.0,47340.0,50366.0,47067.0,47130.0
0.9_0.1,15396.0,950.0,1584.0,1792.0,1400.0,10770.0,3144.0,2564.0,7252.0,682.0,11710.0,4968.0,3830.0,3968.0,3868.0
0.9_0.2,5570.0,1728.0,1092.0,678.0,1258.0,13852.0,2818.0,910.0,1178.0,740.0,8776.0,3640.0,3712.0,5160.0,3874.0
0.9_0.3,1822.0,1878.0,916.0,864.0,1408.0,15570.0,1466.0,1272.0,1466.0,1022.0,8982.0,5508.0,4920.0,4880.0,5982.0
0.9_0.4,216.0,1590.0,1168.0,940.0,416.0,900.0,840.0,698.0,1028.0,1180.0,3458.0,3486.0,2982.0,3108.0,8390.0
0.9_0.5,936.0,450.0,258.0,194.0,132.0,2854.0,1126.0,710.0,1616.0,654.0,8678.0,5230.0,4218.0,1186.0,13088.0
0.9_0.6,1706.0,47492.0,48485.0,49483.0,47649.0,332.0,2516.0,47990.0,47257.0,52485.0,2178.0,47837.0,48904.0,47696.0,16322.0
0.9_0.7,1992.0,51614.0,47234.0,52623.0,49808.0,470.0,51257.0,47065.0,49461.0,52099.0,46837.0,47316.0,49931.0,47243.0,47180.0
0.9_0.8,1006.0,48140.0,51764.0,51990.0,48302.0,730.0,47838.0,48964.0,49450.0,50005.0,1540.0,47137.0,49968.0,49300.0,47743.0
0.9_0.9,50349.0,49020.0,47455.0,48961.0,50323.0,684.0,48148.0,48305.0,47925.0,51382.0,2456.0,50024.0,47411.0,49417.0,47611.0
