maze,wall_1_bonus_0.1_0.1,wall_2_bonus_0.2_0.2,wall_2_bonus_0.4_0.4,wall_2_bonus_0.6_0.6,wall_4_bonus_0.1_0.1,columns_1_bonus_0.1_0.1,columns_2_bonus_0.2_0.2,columns_2_bonus_0.4_0.4,columns_2_bonus_0.6_0.6,columns_4_bonus_0.1_0.1,board_1_bonus_0.1_0.1,board_2_bonus_0.2_0.2,board_2_bonus_0.4_0.4,board_2_bonus_0.6_0.6,board_4_bonus_0.1_0.1
0.3_0.2,22412.0,10645.0,16228.0,20569.0,21877.0,4877.0,1936.0,6236.0,995.0,19946.0,948.0,750.0,2822.0,568.0,1066.0
0.3_0.3,5087.0,72.0,4935.0,70.0,19034.0,11323.0,1444.0,1407.0,5444.0,3469.0,2451.0,505.0,1050.0,292.0,2523.0
0.3_0.4,3971.0,126.0,4435.0,1634.0,7041.0,5879.0,4031.0,611.0,2012.0,7875.0,1144.0,1111.0,1716.0,5176.0,283.0
0.3_0.5,806.0,1986.0,3491.0,10269.0,9729.0,976.0,1671.0,6337.0,4351.0,3506.0,172.0,640.0,848.0,1898.0,520.0
0.3_0.6,939.0,2325.0,902.0,3649.0,5.0,192.0,308.0,1160.0,1666.0,397.0,100.0,120.0,162.0,368.0,84.0
0.3_0.7,191.0,485.0,335.0,451.0,117.0,230.0,184.0,180.0,256.0,102.0,86.0,108.0,200.0,324.0,82.0
0.3_0.8,119.0,161.0,185.0,317.0,117.0,104.0,132.0,196.0,348.0,102.0,108.0,120.0,160.0,268.0,82.0
0.3_0.9,135.0,159.0,189.0,507.0,117.0,102.0,134.0,200.0,268.0,102.0,90.0,114.0,162.0,220.0,82.0
0.4_0.1,823.0,5192.0,1451.0,2733.0,27776.0,2482.0,4700.0,10335.0,62.0,15410.0,2126.0,2015.0,6808.0,6288.0,6826.0
0.4_0.2,13117.0,4140.0,4509.0,142.0,33988.0,1404.0,4332.0,21279.0,11919.0,23934.0,6115.0,2672.0,2341.0,1438.0,6478.0
0.4_0.3,9577.0,2505.0,26242.0,3942.0,27259.0,12225.0,7914.0,5114.0,2346.0,14771.0,1166.0,3584.0,2445.0,6203.0,4423.0
0.4_0.4,6908.0,4988.0,438.0,1484.0,9484.0,521.0,9815.0,1223.0,1317.0,2692.0,650.0,555.0,1508.0,1798.0,2554.0
0.4_0.5,868.0,3483.0,623.0,154.0,8064.0,706.0,435.0,1060.0,608.0,4416.0,556.0,470.0,872.0,694.0,240.0
0.4_0.6,1313.0,1051.0,1506.0,1415.0,1019.0,666.0,1484.0,764.0,834.0,617.0,274.0,118.0,128.0,356.0,82.0
0.4_0.7,123.0,169.0,229.0,539.0,133.0,258.0,126.0,234.0,456.0,102.0,82.0,124.0,172.0,246.0,82.0
0.4_0.8,123.0,149.0,239.0,329.0,117.0,148.0,138.0,184.0,362.0,102.0,88.0,104.0,162.0,372.0,82.0
0.4_0.9,123.0,167.0,347.0,435.0,117.0,102.0,138.0,202.0,406.0,102.0,82.0,158.0,168.0,218.0,82.0
0.5_0.1,7434.0,5040.0,17957.0,3495.0,4027.0,812.0,21780.0,12170.0,4241.0,43183.0,381.0,72.0,2347.0,324.0,18045.0
0.5_0.2,26322.0,2058.0,208.0,624.0,14108.0,1700.0,2219.0,365.0,1279.0,21772.0,2019.0,6474.0,4574.0,725.0,1838.0
0.5_0.3,13111.0,2709.0,1354.0,9896.0,21001.0,2523.0,4317.0,5433.0,14572.0,5641.0,1181.0,234.0,3673.0,5979.0,505.0
0.5_0.4,577.0,3193.0,2046.0,16587.0,16010.0,1438.0,5089.0,4515.0,581.0,8015.0,952.0,788.0,1318.0,546.0,1789.0
0.5_0.5,43.0,6374.0,105.0,5669.0,1170.0,1516.0,976.0,582.0,2510.0,2007.0,894.0,538.0,1798.0,416.0,362.0
0.5_0.6,333.0,649.0,2537.0,1186.0,2100.0,216.0,312.0,876.0,1706.0,280.0,144.0,110.0,156.0,278.0,86.0
0.5_0.7,117.0,149.0,247.0,541.0,117.0,122.0,142.0,218.0,386.0,102.0,84.0,108.0,120.0,314.0,82.0
0.5_0.8,117.0,157.0,259.0,495.0,117.0,106.0,128.0,208.0,440.0,102.0,82.0,120.0,176.0,328.0,82.0
0.5_0.9,119.0,163.0,283.0,417.0,117.0,110.0,134.0,154.0,388.0,102.0,82.0,106.0,148.0,264.0,82.0
0.6_0.1,7138.0,17382.0,560.0,30398.0,8008.0,2921.0,157.0,6708.0,389.0,30364.0,5594.0,2063.0,2356.0,4210.0,7625.0
0.6_0.2,2334.0,1035.0,11141.0,4597.0,1370.0,4727.0,3260.0,4345.0,1135.0,3697.0,536.0,8262.0,6037.0,2430.0,1289.0
0.6_0.3,12018.0,10929.0,13414.0,1826.0,14956.0,3968.0,198.0,4472.0,976.0,10836.0,1370.0,208.0,4979.0,603.0,491.0
0.6_0.4,86.0,4445.0,223.0,4603.0,12475.0,4938.0,553.0,4335.0,1088.0,11832.0,194.0,600.0,562.0,892.0,377.0
0.6_0.5,633.0,2069.0,327.0,976.0,2707.0,1296.0,83.0,769.0,2455.0,3674.0,380.0,522.0,202.0,656.0,280.0
0.6_0.6,407.0,1929.0,1373.0,259.0,3461.0,222.0,270.0,290.0,642.0,312.0,208.0,118.0,164.0,446.0,82.0
0.6_0.7,117.0,165.0,213.0,451.0,137.0,102.0,140.0,204.0,352.0,102.0,180.0,104.0,144.0,366.0,82.0
0.6_0.8,119.0,155.0,237.0,551.0,117.0,102.0,142.0,238.0,372.0,102.0,82.0,120.0,176.0,266.0,82.0
0.6_0.9,117.0,243.0,233.0,519.0,477.0,102.0,134.0,214.0,348.0,102.0,82.0,114.0,152.0,348.0,82.0
0.7_0.1,982.0,4072.0,8173.0,7587.0,2259.0,18269.0,3594.0,6702.0,5675.0,572.0,2518.0,1204.0,2590.0,12058.0,6922.0
0.7_0.2,15532.0,28866.0,2100.0,17497.0,6966.0,1219.0,5231.0,310.0,12099.0,8715.0,5868.0,1290.0,2340.0,5365.0,8536.0
0.7_0.3,1292.0,5496.0,6266.0,10367.0,23596.0,2551.0,503.0,9034.0,21066.0,6566.0,1438.0,1925.0,899.0,1534.0,136.0
0.7_0.4,355.0,1299.0,508.0,2169.0,18321.0,1390.0,876.0,203.0,432.0,4517.0,208.0,1744.0,2030.0,608.0,748.0
0.7_0.5,2236.0,6133.0,3140.0,4825.0,1202.0,288.0,2588.0,1785.0,410.0,5797.0,236.0,394.0,366.0,392.0,314.0
0.7_0.6,271.0,415.0,441.0,631.0,1480.0,312.0,210.0,586.0,898.0,298.0,98.0,120.0,176.0,252.0,82.0
0.7_0.7,117.0,165.0,213.0,451.0,131.0,240.0,138.0,198.0,442.0,102.0,82.0,110.0,150.0,280.0,82.0
0.7_0.8,117.0,159.0,239.0,377.0,117.0,102.0,130.0,178.0,418.0,102.0,82.0,114.0,156.0,314.0,82.0
0.7_0.9,123.0,201.0,233.0,403.0,117.0,102.0,142.0,180.0,408.0,102.0,84.0,108.0,148.0,270.0,82.0
0.8_0.1,2783.0,10191.0,4209.0,14509.0,33084.0,2002.0,1462.0,3526.0,4156.0,17821.0,746.0,9399.0,8527.0,1065.0,13309.0
0.8_0.2,9342.0,424.0,8798.0,3537.0,18978.0,7131.0,9305.0,10311.0,5575.0,14096.0,935.0,632.0,310.0,6249.0,2070.0
0.8_0.3,3232.0,15246.0,17007.0,4757.0,5431.0,1977.0,876.0,12888.0,497.0,12625.0,610.0,2506.0,6937.0,600.0,2826.0
0.8_0.4,4940.0,13991.0,367.0,3181.0,2244.0,1384.0,3163.0,723.0,14164.0,12864.0,912.0,1448.0,682.0,1970.0,1365.0
0.8_0.5,1997.0,14123.0,519.0,630.0,7635.0,302.0,480.0,566.0,5794.0,6370.0,252.0,912.0,230.0,326.0,292.0
0.8_0.6,1769.0,397.0,2387.0,3074.0,2282.0,766.0,226.0,1084.0,696.0,242.0,82.0,110.0,176.0,292.0,82.0
0.8_0.7,287.0,159.0,269.0,445.0,117.0,102.0,180.0,236.0,272.0,102.0,82.0,122.0,156.0,274.0,82.0
0.8_0.8,117.0,157.0,235.0,499.0,117.0,108.0,168.0,224.0,346.0,102.0,116.0,110.0,172.0,270.0,82.0
0.8_0.9,117.0,155.0,221.0,399.0,117.0,102.0,150.0,192.0,410.0,102.0,82.0,120.0,128.0,384.0,82.0
0.9_0.1,10346.0,6401.0,5050.0,14491.0,5515.0,3394.0,4478.0,6483.0,6402.0,9007.0,3096.0,5090.0,4536.0,1731.0,3961.0
0.9_0.2,15578.0,4657.0,6295.0,11388.0,2066.0,9037.0,2090.0,7312.0,17030.0,14427.0,5309.0,970.0,681.0,6752.0,11777.0
0.9_0.3,223.0,6519.0,6175.0,3178.0,17496.0,605.0,378.0,394.0,16153.0,11253.0,1667.0,8848.0,227.0,4884.0,2853.0
0.9_0.4,11620.0,1943.0,5928.0,8349.0,25359.0,1956.0,2860.0,940.0,5303.0,15927.0,1420.0,494.0,592.0,650.0,1332.0
0.9_0.5,222.0,3305.0,2450.0,6742.0,4168.0,702.0,2070.0,335.0,1528.0,2433.0,274.0,1442.0,902.0,506.0,288.0
0.9_0.6,889.0,1517.0,605.0,65.0,140.0,336.0,608.0,312.0,850.0,284.0,82.0,114.0,142.0,278.0,82.0
0.9_0.7,153.0,155.0,223.0,485.0,133.0,102.0,138.0,206.0,398.0,102.0,82.0,108.0,140.0,276.0,82.0
0.9_0.8,159.0,165.0,249.0,311.0,117.0,102.0,124.0,178.0,374.0,102.0,134.0,112.0,156.0,222.0,82.0
0.9_0.9,117.0,161.0,235.0,437.0,117.0,104.0,134.0,200.0,356.0,102.0,84.0,104.0,158.0,282.0,82.0
